Unnamed: 0,tournament_id,tournament_name,team_id,team_name,team_code,player_id,family_name,given_name,shirt_number,position_name,position_code,key_id.1,player_id.1,family_name.1,given_name.1,birth_date,female,goal_keeper,defender,midfielder,forward,count_tournaments,list_tournaments,player_wikipedia_link
9006,WC-2007,2007 FIFA Women's World Cup,T-53,Norway,NOR,P-68132,Stensland,Ingvild,4,midfielder,MF,8983,P-68132,Stensland,Ingvild,1981-08-03,1,0,0,1,0,2,"2007, 2011",https://en.wikipedia.org/wiki/Ingvild_Stensland
9007,WC-2007,2007 FIFA Women's World Cup,T-53,Norway,NOR,P-51925,Nordby,Siri,5,defender,DF,6860,P-51925,Nordby,Siri,1978-08-04,1,0,1,0,0,1,2007,https://en.wikipedia.org/wiki/Siri_Nordby
9008,WC-2007,2007 FIFA Women's World Cup,T-53,Norway,NOR,P-38523,Huse,Camilla,6,defender,DF,4198,P-38523,Huse,Camilla,1979-08-31,1,0,1,0,0,1,2007,https://en.wikipedia.org/wiki/Camilla_Huse
9009,WC-2007,2007 FIFA Women's World Cup,T-53,Norway,NOR,P-29694,Rønning,Trine,7,defender,DF,8141,P-29694,Rønning,Trine,1982-06-14,1,0,1,0,1,4,"2003, 2007, 2011, 2015",https://en.wikipedia.org/wiki/Trine_R%C3%B8nning
9010,WC-2007,2007 FIFA Women's World Cup,T-53,Norway,NOR,P-70069,Gulbrandsen,Solveig,8,midfielder,MF,3722,P-70069,Gulbrandsen,Solveig,1981-01-12,1,0,0,1,0,4,"1999, 2003, 2007, 2015",https://en.wikipedia.org/wiki/Solveig_Gulbrandsen
9011,WC-2007,2007 FIFA Women's World Cup,T-53,Norway,NOR,P-09212,Herlovsen,Isabell,9,forward,FW,3985,P-09212,Herlovsen,Isabell,1988-06-23,1,0,0,0,1,4,"2007, 2011, 2015, 2019",https://en.wikipedia.org/wiki/Isabell_Herlovsen
9012,WC-2007,2007 FIFA Women's World Cup,T-53,Norway,NOR,P-30339,Wiik,Melissa,10,forward,FW,10038,P-30339,Wiik,Melissa,1985-02-07,1,0,0,0,1,1,2007,https://en.wikipedia.org/wiki/Melissa_Wiik
9013,WC-2007,2007 FIFA Women's World Cup,T-53,Norway,NOR,P-97621,Kaurin,Leni Larsen,11,forward,FW,4766,P-97621,Kaurin,Leni Larsen,1981-03-21,1,0,0,1,1,2,"2007, 2011",https://en.wikipedia.org/wiki/Leni_Larsen_Kaurin
9014,WC-2007,2007 FIFA Women's World Cup,T-53,Norway,NOR,P-42549,Nilsen,Christine Colombo,13,goal keeper,GK,6808,P-42549,Nilsen,Christine Colombo,1982-04-30,1,1,0,0,0,1,2007,https://en.wikipedia.org/wiki/Christine_Colombo_Nilsen
9015,WC-2007,2007 FIFA Women's World Cup,T-53,Norway,NOR,P-42222,Knutsen Mienna,Guro,14,forward,FW,4998,P-42222,Knutsen Mienna,Guro,1985-01-10,1,0,0,1,1,2,"2007, 2011",https://en.wikipedia.org/wiki/Guro_Knutsen_Mienna
9016,WC-2007,2007 FIFA Women's World Cup,T-53,Norway,NOR,P-74483,Gulbrandsen,Ragnhild,16,forward,FW,3721,P-74483,Gulbrandsen,Ragnhild,1977-02-22,1,0,0,1,1,2,"1999, 2007",https://en.wikipedia.org/wiki/Ragnhild_Gulbrandsen
9017,WC-2007,2007 FIFA Women's World Cup,T-53,Norway,NOR,P-95127,Mykjåland,Lene,17,forward,FW,6612,P-95127,Mykjåland,Lene,1987-02-20,1,0,0,1,1,3,"2007, 2011, 2015",https://en.wikipedia.org/wiki/Lene_Mykj%C3%A5land
9018,WC-2007,2007 FIFA Women's World Cup,T-53,Norway,NOR,P-08869,Knutsen,Marie,18,midfielder,MF,4997,P-08869,Knutsen,Marie,1982-08-31,1,0,0,1,0,1,2007,https://en.wikipedia.org/wiki/Marie_Knutsen
9019,WC-2007,2007 FIFA Women's World Cup,T-53,Norway,NOR,P-05014,Christensen,Marit Fiane,19,defender,DF,1914,P-05014,Christensen,Marit Fiane,1980-12-11,1,0,1,0,0,2,"2003, 2007",https://en.wikipedia.org/wiki/Marit_Fiane_Gr%C3%B8dum
9020,WC-2007,2007 FIFA Women's World Cup,T-53,Norway,NOR,P-60731,Klaveness,Lise,20,forward,FW,4972,P-60731,Klaveness,Lise,1981-04-19,1,0,0,1,1,2,"2003, 2007",https://en.wikipedia.org/wiki/Lise_Klaveness
9021,WC-2007,2007 FIFA Women's World Cup,T-53,Norway,NOR,P-25739,Storløkken,Lene,21,midfielder,MF,9027,P-25739,Storløkken,Lene,1981-06-20,1,0,0,1,0,1,2007,https://en.wikipedia.org/wiki/Lene_Storl%C3%B8kken
9022,WC-2007,2007 FIFA Women's World Cup,T-74,Sweden,SWE,P-33354,Westberg,Karolina,2,defender,DF,10011,P-33354,Westberg,Karolina,1978-05-16,1,0,1,0,0,3,"1999, 2003, 2007",https://en.wikipedia.org/wiki/Karolina_Westberg
9023,WC-2007,2007 FIFA Women's World Cup,T-74,Sweden,SWE,P-48787,Segerström,Stina,3,defender,DF,8554,P-48787,Segerström,Stina,1982-06-17,1,0,1,0,0,1,2007,https://en.wikipedia.org/wiki/Stina_Segerstr%C3%B6m
9024,WC-2007,2007 FIFA Women's World Cup,T-74,Sweden,SWE,P-62434,Marklund,Hanna,4,defender,DF,5900,P-62434,Marklund,Hanna,1977-11-26,1,0,1,0,0,3,"1999, 2003, 2007",https://en.wikipedia.org/wiki/Hanna_Marklund
9025,WC-2007,2007 FIFA Women's World Cup,T-74,Sweden,SWE,P-94354,Seger,Caroline,5,midfielder,MF,8553,P-94354,Seger,Caroline,1985-03-19,1,0,0,1,0,4,"2007, 2011, 2015, 2019",https://en.wikipedia.org/wiki/Caroline_Seger
9026,WC-2007,2007 FIFA Women's World Cup,T-74,Sweden,SWE,P-66882,Thunebro,Sara,6,defender,DF,9330,P-66882,Thunebro,Sara,1979-04-26,1,0,1,0,0,3,"2007, 2011, 2015",https://en.wikipedia.org/wiki/Sara_Thunebro
9027,WC-2007,2007 FIFA Women's World Cup,T-74,Sweden,SWE,P-32488,Larsson,Sara,7,defender,DF,5314,P-32488,Larsson,Sara,1979-05-13,1,0,1,0,0,3,"2003, 2007, 2011",https://en.wikipedia.org/wiki/Sara_Larsson
9028,WC-2007,2007 FIFA Women's World Cup,T-74,Sweden,SWE,P-96721,Schelin,Lotta,8,midfielder,MF,8474,P-96721,Schelin,Lotta,1984-02-27,1,0,0,1,1,3,"2007, 2011, 2015",https://en.wikipedia.org/wiki/Lotta_Schelin
9029,WC-2007,2007 FIFA Women's World Cup,T-74,Sweden,SWE,P-31388,Ljungberg,Hanna,10,forward,FW,5542,P-31388,Ljungberg,Hanna,1979-01-08,1,0,0,1,1,3,"1999, 2003, 2007",https://en.wikipedia.org/wiki/Hanna_Ljungberg
9030,WC-2007,2007 FIFA Women's World Cup,T-74,Sweden,SWE,P-36470,Svensson,Victoria,11,forward,FW,9134,P-36470,Svensson,Victoria,1977-05-18,1,0,0,0,1,3,"1999, 2003, 2007",https://en.wikipedia.org/wiki/Victoria_Sandell_Svensson
9031,WC-2007,2007 FIFA Women's World Cup,T-74,Sweden,SWE,P-85779,Lundgren,Sofia,12,goal keeper,GK,5657,P-85779,Lundgren,Sofia,1982-09-20,1,1,0,0,0,3,"2003, 2007, 2011",https://en.wikipedia.org/wiki/Sofia_Lundgren
9032,WC-2007,2007 FIFA Women's World Cup,T-74,Sweden,SWE,P-82102,Östberg,Frida,13,defender,DF,7138,P-82102,Östberg,Frida,1977-12-10,1,0,1,0,0,2,"2003, 2007",https://en.wikipedia.org/wiki/Frida_%C3%96stberg
9033,WC-2007,2007 FIFA Women's World Cup,T-74,Sweden,SWE,P-91907,Johansson,Sara,14,forward,FW,4529,P-91907,Johansson,Sara,1980-01-23,1,0,0,1,1,2,"2003, 2007",https://en.wikipedia.org/wiki/Sara_Johansson
9034,WC-2007,2007 FIFA Women's World Cup,T-74,Sweden,SWE,P-95194,Sjögran,Therese,15,midfielder,MF,8771,P-95194,Sjögran,Therese,1977-04-08,1,0,0,1,0,4,"2003, 2007, 2011, 2015",https://en.wikipedia.org/wiki/Therese_Sj%C3%B6gran
9035,WC-2007,2007 FIFA Women's World Cup,T-74,Sweden,SWE,P-85545,Paulson,Anna,16,defender,DF,7330,P-85545,Paulson,Anna,1984-02-29,1,0,1,0,0,1,2007,https://en.wikipedia.org/wiki/Anna_Paulson_(footballer)
9036,WC-2007,2007 FIFA Women's World Cup,T-74,Sweden,SWE,P-28917,Edlund,Madelaine,17,forward,FW,2713,P-28917,Edlund,Madelaine,1985-09-15,1,0,0,0,1,2,"2007, 2011",https://en.wikipedia.org/wiki/Madelaine_Edlund
9037,WC-2007,2007 FIFA Women's World Cup,T-74,Sweden,SWE,P-40792,Rohlin,Charlotte,19,defender,DF,8094,P-40792,Rohlin,Charlotte,1980-12-02,1,0,1,0,0,3,"2007, 2011, 2015",https://en.wikipedia.org/wiki/Charlotte_Rohlin
9038,WC-2007,2007 FIFA Women's World Cup,T-74,Sweden,SWE,P-05293,Forsberg,Linda,20,midfielder,MF,3152,P-05293,Forsberg,Linda,1985-06-19,1,0,0,1,0,2,"2007, 2011",https://en.wikipedia.org/wiki/Linda_Forsberg
9039,WC-2007,2007 FIFA Women's World Cup,T-74,Sweden,SWE,P-51033,Hammarström,Kristin,21,goal keeper,GK,3829,P-51033,Hammarström,Kristin,1982-03-29,1,1,0,0,0,2,"2007, 2011",https://en.wikipedia.org/wiki/Kristin_Hammarstr%C3%B6m
9040,WC-2007,2007 FIFA Women's World Cup,T-83,United States,USA,P-17759,Scurry,Briana,1,goal keeper,GK,8543,P-17759,Scurry,Briana,1971-09-07,1,1,0,0,0,4,"1995, 1999, 2003, 2007",https://en.wikipedia.org/wiki/Briana_Scurry
9041,WC-2007,2007 FIFA Women's World Cup,T-83,United States,USA,P-95448,Dalmy,Marian,2,defender,DF,2225,P-95448,Dalmy,Marian,1984-11-25,1,0,1,0,0,1,2007,https://en.wikipedia.org/wiki/Marian_Dougherty
9042,WC-2007,2007 FIFA Women's World Cup,T-83,United States,USA,P-00471,Rampone,Christie,3,defender,DF,7832,P-00471,Rampone,Christie,1975-06-24,1,0,1,0,0,5,"1999, 2003, 2007, 2011, 2015",https://en.wikipedia.org/wiki/Christie_Pearce
9043,WC-2007,2007 FIFA Women's World Cup,T-83,United States,USA,P-27814,Whitehill,Cat,4,defender,DF,10024,P-27814,Whitehill,Cat,1982-02-10,1,0,1,0,0,2,"2003, 2007",https://en.wikipedia.org/wiki/Cat_Whitehill
9044,WC-2007,2007 FIFA Women's World Cup,T-83,United States,USA,P-40936,Tarpley,Lindsay,5,forward,FW,9242,P-40936,Tarpley,Lindsay,1983-09-22,1,0,0,0,1,1,2007,https://en.wikipedia.org/wiki/Lindsay_Tarpley
9045,WC-2007,2007 FIFA Women's World Cup,T-83,United States,USA,P-49030,Kai,Natasha,6,forward,FW,4666,P-49030,Kai,Natasha,1983-05-22,1,0,0,0,1,1,2007,https://en.wikipedia.org/wiki/Natasha_Kai
9046,WC-2007,2007 FIFA Women's World Cup,T-83,United States,USA,P-92403,Boxx,Shannon,7,midfielder,MF,1306,P-92403,Boxx,Shannon,1977-06-29,1,0,0,1,0,4,"2003, 2007, 2011, 2015",https://en.wikipedia.org/wiki/Shannon_Boxx
9047,WC-2007,2007 FIFA Women's World Cup,T-83,United States,USA,P-25717,Ellertson,Tina,8,defender,DF,2796,P-25717,Ellertson,Tina,1982-05-20,1,0,1,0,0,1,2007,https://en.wikipedia.org/wiki/Tina_Ellertson
9048,WC-2007,2007 FIFA Women's World Cup,T-83,United States,USA,P-54396,O'Reilly,Heather,9,forward,FW,6929,P-54396,O'Reilly,Heather,1985-01-02,1,0,0,1,1,3,"2007, 2011, 2015",https://en.wikipedia.org/wiki/Heather_O%27Reilly
9049,WC-2007,2007 FIFA Women's World Cup,T-83,United States,USA,P-96012,Wagner,Aly,10,midfielder,MF,9917,P-96012,Wagner,Aly,1980-08-10,1,0,0,1,0,2,"2003, 2007",https://en.wikipedia.org/wiki/Aly_Wagner
9050,WC-2007,2007 FIFA Women's World Cup,T-83,United States,USA,P-62104,Lloyd,Carli,11,midfielder,MF,5548,P-62104,Lloyd,Carli,1982-07-16,1,0,0,1,1,4,"2007, 2011, 2015, 2019",https://en.wikipedia.org/wiki/Carli_Lloyd
9051,WC-2007,2007 FIFA Women's World Cup,T-83,United States,USA,P-17276,Osborne,Leslie,12,midfielder,MF,7121,P-17276,Osborne,Leslie,1983-05-27,1,0,0,1,0,1,2007,https://en.wikipedia.org/wiki/Leslie_Osborne
9052,WC-2007,2007 FIFA Women's World Cup,T-83,United States,USA,P-25850,Lilly,Kristine,13,midfielder,MF,5491,P-25850,Lilly,Kristine,1971-07-22,1,0,0,1,0,5,"1991, 1995, 1999, 2003, 2007",https://en.wikipedia.org/wiki/Kristine_Lilly
9053,WC-2007,2007 FIFA Women's World Cup,T-83,United States,USA,P-24266,Cox,Stephanie,14,defender,DF,2116,P-24266,Cox,Stephanie,1986-04-03,1,0,1,0,0,2,"2007, 2011",https://en.wikipedia.org/wiki/Stephanie_Cox
9054,WC-2007,2007 FIFA Women's World Cup,T-83,United States,USA,P-58480,Markgraf,Kate,15,defender,DF,5899,P-58480,Markgraf,Kate,1976-08-23,1,0,1,0,0,3,"1999, 2003, 2007",https://en.wikipedia.org/wiki/Kate_Markgraf
9055,WC-2007,2007 FIFA Women's World Cup,T-83,United States,USA,P-69030,Chalupny,Lori,17,midfielder,MF,1786,P-69030,Chalupny,Lori,1984-01-29,1,0,1,1,0,2,"2007, 2015",https://en.wikipedia.org/wiki/Lori_Chalupny
9056,WC-2007,2007 FIFA Women's World Cup,T-83,United States,USA,P-80833,Solo,Hope,18,goal keeper,GK,8851,P-80833,Solo,Hope,1981-07-30,1,1,0,0,0,3,"2007, 2011, 2015",https://en.wikipedia.org/wiki/Hope_Solo
9057,WC-2007,2007 FIFA Women's World Cup,T-83,United States,USA,P-75460,Jobson,Marci,19,midfielder,MF,4516,P-75460,Jobson,Marci,1975-12-04,1,0,0,1,0,1,2007,https://en.wikipedia.org/wiki/Marci_Jobson
9058,WC-2007,2007 FIFA Women's World Cup,T-83,United States,USA,P-49425,Barnhart,Nicole,21,goal keeper,GK,849,P-49425,Barnhart,Nicole,1981-10-10,1,1,0,0,0,2,"2007, 2011",https://en.wikipedia.org/wiki/Nicole_Barnhart
9059,WC-2010,2010 FIFA Men's World Cup,T-01,Algeria,DZA,P-98886,Gaouaoui,Lounès,1,goal keeper,GK,3312,P-98886,Gaouaoui,Lounès,1977-09-28,0,1,0,0,0,1,2010,https://en.wikipedia.org/wiki/Loun%C3%A8s_Gaouaoui
9060,WC-2010,2010 FIFA Men's World Cup,T-01,Algeria,DZA,P-21116,Bougherra,Madjid,2,defender,DF,1285,P-21116,Bougherra,Madjid,1982-10-07,0,0,1,0,0,2,"2010, 2014",https://en.wikipedia.org/wiki/Madjid_Bougherra
9061,WC-2010,2010 FIFA Men's World Cup,T-01,Algeria,DZA,P-77742,Yahia,Antar,4,defender,DF,10152,P-77742,Yahia,Antar,1982-03-21,0,0,1,0,0,1,2010,https://en.wikipedia.org/wiki/Antar_Yahia
9062,WC-2010,2010 FIFA Men's World Cup,T-01,Algeria,DZA,P-19453,Halliche,Rafik,5,defender,DF,3810,P-19453,Halliche,Rafik,1986-09-02,0,0,1,0,0,2,"2010, 2014",https://en.wikipedia.org/wiki/Rafik_Halliche
9063,WC-2010,2010 FIFA Men's World Cup,T-01,Algeria,DZA,P-30221,Mansouri,Yazid,6,midfielder,MF,5835,P-30221,Mansouri,Yazid,1978-02-25,0,0,0,1,0,1,2010,https://en.wikipedia.org/wiki/Yazid_Mansouri
9064,WC-2010,2010 FIFA Men's World Cup,T-01,Algeria,DZA,P-70903,Boudebouz,Ryad,7,midfielder,MF,1281,P-70903,Boudebouz,Ryad,1990-02-19,0,0,0,1,0,1,2010,https://en.wikipedia.org/wiki/Ryad_Boudebouz
9065,WC-2010,2010 FIFA Men's World Cup,T-01,Algeria,DZA,P-23484,Lacen,Mehdi,8,midfielder,MF,5245,P-23484,Lacen,Mehdi,1984-03-15,0,0,0,1,0,2,"2010, 2014",https://en.wikipedia.org/wiki/Mehdi_Lacen
9066,WC-2010,2010 FIFA Men's World Cup,T-01,Algeria,DZA,P-22008,Ghezzal,Abdelkader,9,forward,FW,3427,P-22008,Ghezzal,Abdelkader,1984-12-05,0,0,0,0,1,1,2010,https://en.wikipedia.org/wiki/Abdelkader_Ghezzal
9067,WC-2010,2010 FIFA Men's World Cup,T-01,Algeria,DZA,P-44112,Saïfi,Rafik,10,forward,FW,8274,P-44112,Saïfi,Rafik,1975-02-07,0,0,0,0,1,1,2010,https://en.wikipedia.org/wiki/Rafik_Sa%C3%AFfi
9068,WC-2010,2010 FIFA Men's World Cup,T-01,Algeria,DZA,P-10693,Djebbour,Rafik,11,forward,FW,2530,P-10693,Djebbour,Rafik,1984-03-08,0,0,0,0,1,1,2010,https://en.wikipedia.org/wiki/Rafik_Djebbour
9069,WC-2010,2010 FIFA Men's World Cup,T-01,Algeria,DZA,P-92503,Bellaïd,Habib,12,defender,DF,967,P-92503,Bellaïd,Habib,1986-03-28,0,0,1,0,0,1,2010,https://en.wikipedia.org/wiki/Habib_Bella%C3%AFd
9070,WC-2010,2010 FIFA Men's World Cup,T-01,Algeria,DZA,P-63647,Matmour,Karim,13,forward,FW,5997,P-63647,Matmour,Karim,1985-06-25,0,0,0,0,1,1,2010,https://en.wikipedia.org/wiki/Karim_Matmour
9071,WC-2010,2010 FIFA Men's World Cup,T-01,Algeria,DZA,P-09837,Laïfaoui,Abdelkader,14,defender,DF,5255,P-09837,Laïfaoui,Abdelkader,1981-07-29,0,0,1,0,0,1,2010,https://en.wikipedia.org/wiki/Abdelkader_La%C3%AFfaoui
9072,WC-2010,2010 FIFA Men's World Cup,T-01,Algeria,DZA,P-17205,Chaouchi,Faouzi,16,goal keeper,GK,1799,P-17205,Chaouchi,Faouzi,1984-12-05,0,1,0,0,0,1,2010,https://en.wikipedia.org/wiki/Faouzi_Chaouchi
9073,WC-2010,2010 FIFA Men's World Cup,T-01,Algeria,DZA,P-21704,Medjani,Carl,18,defender,DF,6113,P-21704,Medjani,Carl,1985-05-15,0,0,1,0,0,2,"2010, 2014",https://en.wikipedia.org/wiki/Carl_Medjani
9074,WC-2010,2010 FIFA Men's World Cup,T-01,Algeria,DZA,P-70560,Yebda,Hassan,19,midfielder,MF,10197,P-70560,Yebda,Hassan,1984-05-14,0,0,0,1,0,2,"2010, 2014",https://en.wikipedia.org/wiki/Hassan_Yebda
9075,WC-2010,2010 FIFA Men's World Cup,T-01,Algeria,DZA,P-09059,Mesbah,Djamel,20,defender,DF,6201,P-09059,Mesbah,Djamel,1984-10-09,0,0,1,0,0,2,"2010, 2014",https://en.wikipedia.org/wiki/Djamel_Mesbah
9076,WC-2010,2010 FIFA Men's World Cup,T-01,Algeria,DZA,P-46257,Kadir,Foued,21,midfielder,MF,4654,P-46257,Kadir,Foued,1983-12-05,0,0,0,1,0,1,2010,https://en.wikipedia.org/wiki/Foued_Kadir
9077,WC-2010,2010 FIFA Men's World Cup,T-01,Algeria,DZA,P-94880,Abdoun,Djamel,22,midfielder,MF,23,P-94880,Abdoun,Djamel,1986-02-14,0,0,0,1,0,1,2010,https://en.wikipedia.org/wiki/Djamel_Abdoun
9078,WC-2010,2010 FIFA Men's World Cup,T-03,Argentina,ARG,P-70815,Pozo,Diego,1,goal keeper,GK,7663,P-70815,Pozo,Diego,1978-02-16,0,1,0,0,0,1,2010,https://en.wikipedia.org/wiki/Diego_Pozo
9079,WC-2010,2010 FIFA Men's World Cup,T-03,Argentina,ARG,P-39810,Demichelis,Martín,2,defender,DF,2390,P-39810,Demichelis,Martín,1980-12-20,0,0,1,0,0,2,"2010, 2014",https://en.wikipedia.org/wiki/Mart%C3%ADn_Demichelis
9080,WC-2010,2010 FIFA Men's World Cup,T-03,Argentina,ARG,P-56532,Burdisso,Nicolás,4,defender,DF,1457,P-56532,Burdisso,Nicolás,1981-04-12,0,0,1,0,0,2,"2006, 2010",https://en.wikipedia.org/wiki/Nicol%C3%A1s_Burdisso
9081,WC-2010,2010 FIFA Men's World Cup,T-03,Argentina,ARG,P-64352,Heinze,Gabriel,6,defender,DF,3941,P-64352,Heinze,Gabriel,1978-04-19,0,0,1,0,0,2,"2006, 2010",https://en.wikipedia.org/wiki/Gabriel_Heinze
9082,WC-2010,2010 FIFA Men's World Cup,T-03,Argentina,ARG,P-14758,Messi,Lionel,10,forward,FW,6207,P-14758,Messi,Lionel,1987-06-24,0,0,0,0,1,5,"2006, 2010, 2014, 2018, 2022",https://en.wikipedia.org/wiki/Lionel_Messi
9083,WC-2010,2010 FIFA Men's World Cup,T-03,Argentina,ARG,P-29080,Tevez,Carlos,11,forward,FW,9297,P-29080,Tevez,Carlos,1984-02-05,0,0,0,0,1,2,"2006, 2010",https://en.wikipedia.org/wiki/Carlos_Tevez
9084,WC-2010,2010 FIFA Men's World Cup,T-03,Argentina,ARG,P-05459,Garcé,Ariel,12,defender,DF,3316,P-05459,Garcé,Ariel,1979-07-14,0,0,1,0,0,1,2010,https://en.wikipedia.org/wiki/Ariel_Garc%C3%A9
9085,WC-2010,2010 FIFA Men's World Cup,T-03,Argentina,ARG,P-76131,Samuel,Walter,13,defender,DF,8341,P-76131,Samuel,Walter,1978-03-23,0,0,1,0,0,2,"2002, 2010",https://en.wikipedia.org/wiki/Walter_Samuel
9086,WC-2010,2010 FIFA Men's World Cup,T-03,Argentina,ARG,P-77063,Mascherano,Javier,14,midfielder,MF,5958,P-77063,Mascherano,Javier,1984-06-08,0,0,1,1,0,4,"2006, 2010, 2014, 2018",https://en.wikipedia.org/wiki/Javier_Mascherano
9087,WC-2010,2010 FIFA Men's World Cup,T-03,Argentina,ARG,P-49114,Otamendi,Nicolás,15,defender,DF,7145,P-49114,Otamendi,Nicolás,1988-02-12,0,0,1,0,0,3,"2010, 2018, 2022",https://en.wikipedia.org/wiki/Nicol%C3%A1s_Otamendi
9088,WC-2010,2010 FIFA Men's World Cup,T-03,Argentina,ARG,P-36870,Agüero,Sergio,16,forward,FW,127,P-36870,Agüero,Sergio,1988-06-02,0,0,0,0,1,3,"2010, 2014, 2018",https://en.wikipedia.org/wiki/Sergio_Ag%C3%BCero
9089,WC-2010,2010 FIFA Men's World Cup,T-03,Argentina,ARG,P-56859,Gutiérrez,Jonás,17,midfielder,MF,3745,P-56859,Gutiérrez,Jonás,1983-07-05,0,0,0,1,0,1,2010,https://en.wikipedia.org/wiki/Jon%C3%A1s_Guti%C3%A9rrez
9090,WC-2010,2010 FIFA Men's World Cup,T-03,Argentina,ARG,P-60592,Palermo,Martín,18,forward,FW,7215,P-60592,Palermo,Martín,1973-11-07,0,0,0,0,1,1,2010,https://en.wikipedia.org/wiki/Mart%C3%ADn_Palermo
9091,WC-2010,2010 FIFA Men's World Cup,T-03,Argentina,ARG,P-28014,Milito,Diego,19,forward,FW,6270,P-28014,Milito,Diego,1979-06-12,0,0,0,0,1,1,2010,https://en.wikipedia.org/wiki/Diego_Milito
9092,WC-2010,2010 FIFA Men's World Cup,T-03,Argentina,ARG,P-33570,Rodríguez,Maxi,20,midfielder,MF,8082,P-33570,Rodríguez,Maxi,1981-01-02,0,0,0,1,0,3,"2006, 2010, 2014",https://en.wikipedia.org/wiki/Maxi_Rodr%C3%ADguez
9093,WC-2010,2010 FIFA Men's World Cup,T-03,Argentina,ARG,P-60541,Romero,Sergio,22,goal keeper,GK,8132,P-60541,Romero,Sergio,1987-02-22,0,1,0,0,0,2,"2010, 2014",https://en.wikipedia.org/wiki/Sergio_Romero
9094,WC-2010,2010 FIFA Men's World Cup,T-04,Australia,AUS,P-91832,Neill,Lucas,2,defender,DF,6732,P-91832,Neill,Lucas,1978-03-09,0,0,1,0,0,2,"2006, 2010",https://en.wikipedia.org/wiki/Lucas_Neill
9095,WC-2010,2010 FIFA Men's World Cup,T-04,Australia,AUS,P-66908,Moore,Craig,3,defender,DF,6430,P-66908,Moore,Craig,1975-12-12,0,0,1,0,0,2,"2006, 2010",https://en.wikipedia.org/wiki/Craig_Moore
9096,WC-2010,2010 FIFA Men's World Cup,T-04,Australia,AUS,P-44926,Cahill,Tim,4,midfielder,MF,1535,P-44926,Cahill,Tim,1979-12-06,0,0,0,1,1,4,"2006, 2010, 2014, 2018",https://en.wikipedia.org/wiki/Tim_Cahill
9097,WC-2010,2010 FIFA Men's World Cup,T-04,Australia,AUS,P-21864,Culina,Jason,5,midfielder,MF,2181,P-21864,Culina,Jason,1980-08-05,0,0,0,1,0,2,"2006, 2010",https://en.wikipedia.org/wiki/Jason_Culina
9098,WC-2010,2010 FIFA Men's World Cup,T-04,Australia,AUS,P-69089,Beauchamp,Michael,6,defender,DF,925,P-69089,Beauchamp,Michael,1981-03-08,0,0,1,0,0,2,"2006, 2010",https://en.wikipedia.org/wiki/Michael_Beauchamp
9099,WC-2010,2010 FIFA Men's World Cup,T-04,Australia,AUS,P-83566,Emerton,Brett,7,midfielder,MF,2819,P-83566,Emerton,Brett,1979-02-22,0,0,1,1,0,2,"2006, 2010",https://en.wikipedia.org/wiki/Brett_Emerton
9100,WC-2010,2010 FIFA Men's World Cup,T-04,Australia,AUS,P-14862,Wilkshire,Luke,8,defender,DF,10050,P-14862,Wilkshire,Luke,1981-10-02,0,0,1,0,0,2,"2006, 2010",https://en.wikipedia.org/wiki/Luke_Wilkshire
9101,WC-2010,2010 FIFA Men's World Cup,T-04,Australia,AUS,P-33989,Federici,Adam,12,goal keeper,GK,2991,P-33989,Federici,Adam,1985-01-31,0,1,0,0,0,1,2010,https://en.wikipedia.org/wiki/Adam_Federici
9102,WC-2010,2010 FIFA Men's World Cup,T-04,Australia,AUS,P-63129,Grella,Vince,13,midfielder,MF,3643,P-63129,Grella,Vince,1979-10-05,0,0,0,1,0,2,"2006, 2010",https://en.wikipedia.org/wiki/Vince_Grella
9103,WC-2010,2010 FIFA Men's World Cup,T-04,Australia,AUS,P-96211,Holman,Brett,14,forward,FW,4095,P-96211,Holman,Brett,1984-03-27,0,0,0,0,1,1,2010,https://en.wikipedia.org/wiki/Brett_Holman
9104,WC-2010,2010 FIFA Men's World Cup,T-04,Australia,AUS,P-37275,Jedinak,Mile,15,midfielder,MF,4457,P-37275,Jedinak,Mile,1984-08-03,0,0,0,1,0,3,"2010, 2014, 2018",https://en.wikipedia.org/wiki/Mile_Jedinak
9105,WC-2010,2010 FIFA Men's World Cup,T-04,Australia,AUS,P-70545,Valeri,Carl,16,midfielder,MF,9594,P-70545,Valeri,Carl,1984-08-14,0,0,0,1,0,1,2010,https://en.wikipedia.org/wiki/Carl_Valeri
9106,WC-2010,2010 FIFA Men's World Cup,T-04,Australia,AUS,P-31145,Rukavytsya,Nikita,17,forward,FW,8208,P-31145,Rukavytsya,Nikita,1987-06-22,0,0,0,0,1,1,2010,https://en.wikipedia.org/wiki/Nikita_Rukavytsya
9107,WC-2010,2010 FIFA Men's World Cup,T-04,Australia,AUS,P-07864,Galekovic,Eugene,18,goal keeper,GK,3273,P-07864,Galekovic,Eugene,1981-06-12,0,1,0,0,0,2,"2010, 2014",https://en.wikipedia.org/wiki/Eugene_Galekovic
9108,WC-2010,2010 FIFA Men's World Cup,T-04,Australia,AUS,P-36196,Milligan,Mark,20,defender,DF,6283,P-36196,Milligan,Mark,1985-08-04,0,0,1,1,0,4,"2006, 2010, 2014, 2018",https://en.wikipedia.org/wiki/Mark_Milligan
